position	filename	char_count	paragraph_count
456	26569_Monkey_On_His_Back.txt	26002	135
457	15077_The_Tale_of_Mr_Jeremy_Fisher.txt	4441	35
458	29310_The_Affair_of_the_Brains.txt	135054	532
459	5304_My_Robin.txt	26383	58
460	20729_At_the_Point_of_the_Bayonet_A_Tale_of_the_Mahratta.txt	739274	2434
461	26198_South_Africa_and_the_Transvaal_War_Vol_2_of_8.txt	558588	955
462	51759_Traveling_Companion_Wanted.txt	35409	131
463	21720_Charlie_to_the_Rescue.txt	519146	2024
464	35247_That_Affair_at_Elizabeth.txt	315473	1580
465	10409_The_Crisis_of_the_Naval_War.txt	458607	940
466	22816_The_Adventures_of_Buster_Bear.txt	81859	223
467	3256_Books_and_Bookmen.txt	66139	78
468	24816_Life_at_Puget_Sound_With_Sketches_of_Travel_in_Was.txt	313148	498
469	21877_Woodrow_Wilson_and_the_World_War.txt	474765	562
470	29542_The_Valor_of_Cappen_Varra.txt	28192	142
471	15040_McGuffeys_Fifth_Eclectic_Reader.txt	538603	1773
472	1014_The_Lure_of_the_Dim_Trails.txt	157609	484
473	51804_Plague_of_Pythons.txt	215068	735
474	3169_The_Pursuit_of_the_House-Boat.txt	199688	689
475	30034_Ill_Kill_You_Tomorrow.txt	14062	87
476	15465_Parisian_Points_of_View.txt	205674	600
477	9867_Riders_of_the_Silences.txt	318826	1567
478	5891_Travels_in_West_Africa_Congo_Français_Corisco_and_.txt	1051022	1089
479	951_Tom_Swift_and_His_Sky_Racer_Or_The_Quickest_Flight.txt	210290	1151
480	92_Tarzan_and_the_Jewels_of_Opar.txt	366566	1079
481	4920_The_Blind_Spot.txt	556839	2435
482	18846_Voodoo_Planet.txt	129260	520
483	24423_Fifty_years_with_the_Revere_Copper_Co.txt	34478	126
484	12572_The_Worlds_Greatest_Books__Volume_10__Lives_and_Le.txt	618974	1084
485	50766_The_Snowball_Effect.txt	26933	119
486	28198_A_Budget_of_Christmas_Tales.txt	488514	1844
487	5113_The_Confessions_of_a_Beachcomber.txt	647792	870
488	21070_A_Middy_of_the_Slave_Squadron_A_West_African_Story.txt	560367	794
489	13648_More_Nonsense.txt	23672	145
490	18077_We_and_the_World_A_Book_for_Boys_Part_I.txt	259221	657
491	7434_The_Adventures_of_Joel_Pepper.txt	428639	2235
492	13842_The_Story_of_Manhattan.txt	193202	506
493	16457_All_Around_the_Moon.txt	568444	1682
494	18269_Pascals_Pensées.txt	593287	2344
495	32579_Micro-Man.txt	15296	51
496	20180_Mr_Kris_Kringle_A_Christmas_Tale.txt	28546	130
497	33854_Ask_a_Foolish_Question.txt	14685	102
498	3829_Love_Among_the_Chickens.txt	258500	1066
499	6108_Boy_Scouts_in_a_Submarine_Or_Searching_an_Ocean_Fl.txt	202837	1312
500	11008_Antwerp_to_Gallipoli_A_Year_of_the_War_on_Many_Fro.txt	442840	790
501	26783_The_Story_of_the_Kearsarge_and_Alabama.txt	32790	47
502	3407_The_Spell_of_Egypt.txt	201648	230
503	10098_How_Jerusalem_Was_Won.txt	495586	431
504	1278_Penelopes_English_Experiences.txt	171256	396
505	10360_Kittys_Class_Day_and_Other_Stories.txt	411626	1605
506	30348_The_Last_Supper.txt	2956	11
507	2835_The_Canadian_Dominion_A_Chronicle_of_Our_Northern_.txt	343556	323
508	20897_A_Short_History_of_England.txt	361324	237
509	14220_The_Tale_of_the_Flopsy_Bunnies.txt	5304	50
510	16518_A_Days_Tour.txt	99391	116
511	21851_History_of_the_Negro_Race_in_America_from_1619_to_.txt	1538844	3444
512	25798_Boy_Scouts_in_the_North_Sea_Or_The_Mystery_of_a_Su.txt	274843	1713
513	21237_The_Bush_Boys_History_and_Adventures_of_a_Cape_Far.txt	474589	1583
514	20327_The_Boy_Scouts_on_the_Trail.txt	201990	788
515	33358_Great_Singers_on_the_Art_of_Singing.txt	396532	605
516	11930_More_Fables.txt	109486	403
517	30828_The_Barbarians.txt	52487	173
518	19651_Key_Out_of_Time.txt	310696	1222
519	9874_A_Visit_to_Three_Fronts_June_1916.txt	80865	79
520	13460_How_to_become_like_Christ.txt	91507	84
521	29931_The_Big_Tomorrow.txt	27633	186
522	27053_The_Day_Time_Stopped_Moving.txt	32260	173
523	24558_Watch_the_Sky.txt	45869	160
524	21744_The_Lifeboat.txt	478677	1659
525	1809_Bucky_OConnor_A_Tale_of_the_Unfenced_Border.txt	407543	1883
526	49739_Gems_of_Reminiscence.txt	297053	516
527	21953_Aurelian_or_Rome_in_the_Third_Century.txt	797995	1570
528	32587_The_Ambassador.txt	109980	529
529	5816_Successful_Exploration_Through_the_Interior_of_Aus.txt	528143	793
530	14835_The_Burglar_and_the_Blizzard_A_Christmas_Story.txt	108819	519
531	20638_From_Plotzk_to_Boston.txt	97050	177
532	16488_Debussys_Pelléas_et_Mélisande.txt	92461	101
533	13783_The_Boy_Inventors_Radio_Telephone.txt	239428	1324
534	35162_Gullibles_Travels_Etc.txt	205621	1236
535	19171_The_Moving_Picture_Girls_Or_First_Appearances_in_P.txt	223663	1367
536	46299_With_the_French_Flying_Corps.txt	159492	244
537	27785_A_Book_About_Lawyers.txt	798391	775
538	11319_The_Fairy_Godmothers_and_Other_Tales.txt	207221	479
539	3144_Froudes_History_of_England.txt	116041	125
540	9104_The_Naval_War_of_1812.txt	923288	769
541	11095_Fun_and_Nonsense.txt	2852	21
542	26741_Im_a_Stranger_Here_Myself.txt	10205	50
543	3761_This_Country_of_Ours.txt	972141	2956
544	11097_Young_Robin_Hood.txt	80590	428
545	32069_Letters_from_a_Cat.txt	46888	72
546	23763_Fred_Fenton_on_the_Track_Or_The_Athletes_of_Riverp.txt	236339	1080
547	23749_The_Mythological_Zoo.txt	9843	26
548	12870_The_Boy_Allies_on_the_Firing_Line_Or_Twelve_Days_B.txt	258007	1617
549	6602_Mysteries_of_Paris__Volume_02.txt	932478	3869
550	15493_The_Lancashire_Witches_A_Romance_of_Pendle_Forest.txt	1304497	4156
551	22102_The_Hills_of_Home.txt	16873	89
552	16623_Letters_of_a_Woman_Homesteader.txt	250034	384
553	22540_The_K-Factor.txt	53616	199
554	24741_The_Campaign_of_Trenton_1776-77.txt	108093	269
555	17206_Over_There_with_the_Australians.txt	429478	631
556	12957_The_Khaki_Boys_over_the_Top_Or_Doing_and_Daring_fo.txt	229106	1236
557	22521_The_Young_Acrobat_of_the_Great_North_American_Circ.txt	234472	1739
558	23505_Freaks_on_the_Fells_Three_Months_Rustication.txt	391192	1241
559	12630_The_Adventures_of_Old_Mr_Toad.txt	79290	288
560	29503_The_Hated.txt	20023	94
561	17030_Super_Man_and_the_Bug_Out.txt	61842	267
562	27645_The_Beginning.txt	35766	130
563	30833_The_Eyes_Have_It.txt	83669	387
564	36924_The_Letters_of_Amerigo_Vespucci_and_Other_Document.txt	293922	333
565	37448_Comets_Burial.txt	39595	151
566	5274_The_Chaplet_of_Pearls.txt	997564	2570
567	20439_Susan_B_Anthony.txt	698101	1564
568	21594_Fred_Fenton_on_the_Crew_Or_The_Young_Oarsmen_of_Ri.txt	235257	1068
569	4932_A_Knight_of_the_White_Cross_A_Tale_of_the_Siege_of.txt	764570	1605
570	5602_The_Boy_Scouts_Patrol.txt	157669	1162
571	26795_Get_Out_of_Our_Skies.txt	55759	318
572	47338_Kate_Vernon_A_Tale_Vol_1_of_3.txt	244765	817
573	4091_The_French_Twins.txt	140230	415
574	24124_Down_the_Rhine_Or_Young_America_in_Germany.txt	470184	1940
575	33357_Reminiscences_of_the_Thirty-Fourth_Regiment_Mass_V.txt	20591	47
576	36069_Explorers_and_Travellers.txt	479507	772
577	6878_The_Olynthiacs_and_the_Phillippics_of_Demosthenes.txt	194099	133
578	17002_History_and_Ecclesiastical_Relations_of_the_Church.txt	141420	163
579	26743_The_Putnam_Tradition.txt	11734	53
580	38044_The_Ascent_of_the_Matterhorn.txt	664421	1222
581	3756_Indiscretions_of_Archie.txt	380876	1652
582	20726_A_Slave_is_a_Slave.txt	124768	455
583	23024_Grimm_Tales_Made_Gay.txt	50783	187
584	7081_The_Motor_Girls_on_Cedar_Lake_Or_the_Hermit_of_Fer.txt	249401	1600
585	51241_Bridge_Crossing.txt	26797	149
586	1560_The_San_Francisco_Calamity.txt	702436	1224
587	13053_International_Weekly_Miscellany_of_Literature_Art_.txt	181749	307
588	6440_Elsie_Dinsmore.txt	434849	2107
589	8486_Ghost_Stories_of_an_Antiquary.txt	245703	606
590	34765_The_Story_of_the_Atlantic_Telegraph.txt	632225	923
591	27866_Great_Britain_at_War.txt	149985	444
592	18729_Lourdes.txt	103994	200
593	35027_Mr_Punchs_Railway_Book.txt	91047	588
594	38777_Lad_A_Dog.txt	444416	1774
595	30002_Sjambak.txt	49717	316
596	38938_Through_East_Anglia_in_a_Motor_Car.txt	767263	658
597	4975_Spinifex_and_Sand.txt	695752	913
598	19036_Germany_and_the_Germans_from_an_American_Point_of_.txt	759413	1104
599	22875_Circus.txt	12653	52
600	40968_Desire_No_More.txt	26953	153
601	16805_The_Jungle_Fugitives_A_Tale_of_Life_and_Adventure_.txt	394948	1480
602	14535_A_Christmas_Sermon.txt	15960	19
603	48714_Cape_Gloucester_The_Green_Inferno.txt	109790	183
604	31075_In_The_Ranks_From_the_Wilderness_to_Appomattox_Cou.txt	261001	657
605	22397_Shakespearean_Playhouses.txt	689241	2065
606	5481_Cleopatra__Volume_09.txt	90858	232
607	24589_The_Tale_of_Benny_Badger.txt	72727	462
608	24104_The_Aliens.txt	77825	291
609	3526_Five_Weeks_in_a_Balloon.txt	513082	2268
610	6162_Herbert_Carters_Legacy_Or_the_Inventors_Son.txt	226619	1725
611	13213_The_Night_Before_Christmas_and_Other_Popular_Stori.txt	35518	174
612	12948_The_Boy_Scouts_with_the_Motion_Picture_Players.txt	157333	562
613	51623_Always_a_Qurono.txt	24463	130
614	11323_Caleb_Williams_Or_Things_as_They_Are.txt	818455	1149
615	30637_Writings_in_the_United_Amateur_1915-1922.txt	587043	978
616	50955_The_Cities_of_the_Sun.txt	188313	732
617	14153_Westways_A_Village_Chronicle.txt	823159	3495
618	17782_Animal_Children_The_Friends_of_the_Forest_and_the_.txt	18942	92
619	21986_The_Dash_for_Khartoum_A_Tale_of_the_Nile_Expeditio.txt	779460	2257
620	18952_Boy_Scouts_on_a_Long_Hike_Or_To_the_Rescue_in_the_.txt	202903	912
621	29809_Astounding_Stories_of_Super-Science_May_1930.txt	428156	1902
622	24035_The_Pirates_of_Ersatz.txt	330356	1218
623	41651_Futuria_Fantasia_Spring_1940.txt	29525	128
624	42250_Dave_Dawson_with_the_Commandos.txt	263454	912
625	15795_The_Rover_Boys_in_Camp_or_The_Rivals_of_Pine_Islan.txt	263142	1863
626	8735_The_Revolutions_of_Time.txt	249935	470
627	13854_The_Old_Franciscan_Missions_Of_California.txt	379612	879
628	2557_Old_Mother_West_Wind.txt	88013	394
629	20395_The_Story_of_the_24th_Oxfordshire_and_Buckinghamsh.txt	342622	544
630	12146_Discoveries_in_Australia_Volume_2.txt	829778	1329
631	51493_Kreativity_For_Kats.txt	19096	66
632	25564_The_Water-Babies_A_Fairy_Tale_for_a_Land-Baby.txt	355834	1157
633	6472_On_the_Pampas_Or_The_Young_Settlers.txt	468594	1217
634	15091_The_Brochure_Series_of_Architectural_Illustration_.txt	27640	66
635	26046_Bird_Stories_from_Burroughs.txt	192773	270
636	44235_Memoirs_of_the_Dukes_of_Urbino_Volume_2_of_3.txt	933343	1398
637	23492_Fast_in_the_Ice_Adventures_in_the_Polar_Regions.txt	148475	358
638	21490_The_Two_Supercargoes_Or_Adventures_in_Savage_Afric.txt	546251	1126
639	214_In_the_Days_When_the_World_Was_Wide_and_Other_Vers.txt	149633	525
640	983_Tour_through_the_Eastern_Counties_of_England_1722.txt	240294	464
641	51436_Bullet_with_His_Name.txt	66725	268
642	2392_Further_Adventures_of_Lad.txt	402714	1428
643	30255_The_Skull.txt	39937	254
644	22549_Space_Prison.txt	294544	1348
645	1036_Joe_Wilson_and_His_Mates.txt	427801	1433
646	24614_The_Science_of_Fairy_Tales.txt	716342	799
647	1159_Fire-Tongue.txt	349375	1523
648	13404_Tom_Tuftons_Travels.txt	391472	1219
649	25152_All_for_a_Scrap_of_Paper_A_Romance_of_the_Present_.txt	426608	1769
650	7079_The_Companions_of_Jehu.txt	986505	4586
651	22584_Four_Years_in_Rebel_Capitals.txt	838456	1926
652	34063_Fifty_Years_a_Hunter_and_Trapper.txt	575988	1066
653	19736_Six_Little_Bunkers_at_Aunt_Jos.txt	221388	1475
654	23280_The_Shirley_Letters_from_California_Mines_in_1851-.txt	439840	638
655	10323_The_Rover_Boys_at_College_Or_The_Right_Road_and_th.txt	277122	1842
656	8155_Colonel_Thorndykes_Secret.txt	677632	1887
657	36126_A_Journey_to_Ohio_in_1810_as_Recorded_in_the_Journ.txt	94757	75
658	9806_Mr_Justice_Raffles.txt	336482	1323
659	22765_Lynton_and_Lynmouth_A_Pageant_of_Cliff__Moorland.txt	257543	337
660	13986_Speech_of_Mr_Cushing_of_Massachusetts_on_the_Right.txt	44206	57
661	25683_The_Escape_of_a_Princess_Pat.txt	222618	629
662	29149_Cogito_Ergo_Sum.txt	16277	77
663	17253_Dewey_and_Other_Naval_Commanders.txt	389740	892
664	17328_History_of_Egypt_Chaldæa_Syria_Babylonia_and_Assyr.txt	688415	916
665	50936_Man_in_a_Sewing_Machine.txt	48050	159
666	23531_Marjories_Busy_Days.txt	283879	1862
667	30339_Status_Quo.txt	163487	809
668	2149_The_Works_of_Edgar_Allan_Poe__Volume_3.txt	564534	608
669	2750_Joan_of_Naples.txt	217709	413
670	12418_The_Land_of_Deepening_Shadow_Germany-at-War.txt	490712	1113
671	45960_A_Naval_Venture_The_War_Story_of_an_Armoured_Cruis.txt	688216	2356
672	16737_International_Language_Past_Present__Future.txt	373846	915
673	17144_The_House_of_the_Vampire.txt	165582	638
674	7047_Back_to_Billabong.txt	409662	1376
675	6962_Military_Reminiscences_of_the_Civil_War_Volume_2_N.txt	1243783	1580
676	42196_Shadows_in_Zamboula.txt	67079	226
677	16756_The_Bobbsey_Twins_at_the_County_Fair.txt	179450	1182
678	31547_Youth.txt	51535	341
679	28031_Resurrection.txt	3429	18
680	5211_The_Famous_Missions_of_California.txt	84517	62
681	10220_Daddy_Takes_Us_Skating.txt	67169	421
682	6086_The_Scottish_Chiefs.txt	1604069	3561
683	22586_History_of_the_Second_Massachusetts_Regiment_of_In.txt	33572	90
684	5708_Stray_Pearls_Memoirs_of_Margaret_De_Ribaumont_Visc.txt	699439	1583
685	54331_Life_of_a_Pioneer_Being_the_Autobiography_of_James.txt	982689	1441
686	11953_A_Popular_History_of_France_from_the_Earliest_Time.txt	778708	366
687	19977_The_Blue_Pavilions.txt	355916	1529
688	11074_The_Damned.txt	177480	433
689	813_Reminiscences_of_Tolstoy.txt	133678	544
690	23389_Handbook_to_the_new_Gold-fields.txt	192458	276
691	711_Allan_Quatermain.txt	569510	1051
692	2546_Hopalong_Cassidys_Rustler_Round-Up_Or_Bar-20.txt	353846	1308
693	5568_Barbara_Blomberg__Volume_08.txt	109776	339
694	24444_Out_Like_a_Light.txt	277463	1661
695	51037_Second_Childhood.txt	34278	173
696	22874_Frank_Merriwells_Pursuit_Or_How_to_Win.txt	353716	2041
697	35075_A_Noble_Woman_The_Life-Story_of_Edith_Cavell.txt	149763	315
698	8688_The_Eleven_Comedies_Volume_1.txt	464110	2602
699	33261_Bindle_Some_Chapters_in_the_Life_of_Joseph_Bindle.txt	362436	1801
700	27118_Mother_Earth_Vol_1_No_2_April_1906.txt	126667	426
701	51814_Preferred_Risk.txt	314185	1426
702	12975_International_Weekly_Miscellany_of_Literature_Art_.txt	173355	363
703	19607_The_Outdoor_Girls_in_a_Winter_Camp.txt	214746	1410
704	2150_The_Works_of_Edgar_Allan_Poe__Volume_4.txt	495383	890
705	28215_Empire.txt	270242	1461
706	33286_From_Bull_Run_to_Appomattox_A_Boys_View.txt	246465	644
707	9932_The_Last_Trail.txt	389510	1678
708	11274_The_Anti-Slavery_Examiner_Part_4_of_4.txt	419983	636
709	1703_Dead_Men_Tell_No_Tales.txt	283726	911
710	884_Memoirs_of_Extraordinary_Popular_Delusions__Volume.txt	570813	503
711	21137_Parkhurst_Boys_and_Other_Stories_of_School_Life.txt	553975	1867
712	13103_Great_Britain_and_Her_Queen.txt	318566	340
713	9902_The_Middle_of_Things.txt	398139	1571
714	2344_The_Adventure_of_the_Cardboard_Box.txt	44685	107
715	17158_ArmageddonAnd_After.txt	114404	73
716	24951_The_War_in_South_Africa_Its_Cause_and_Conduct.txt	356905	647
717	13097_Lives_of_the_Most_Remarkable_Criminals_Who_have_be.txt	1656942	2119
718	31468_The_Battle_of_Franklin_Tennessee_November_30_1864.txt	58543	59
719	23636_A_Matter_of_Importance.txt	76512	268
720	4635_Tom_Swift_and_His_Great_Searchlight_or_on_the_bord.txt	217297	1204
721	25420_The_Early_History_of_the_Airplane.txt	79417	86
722	17878_Bunny_Brown_and_his_Sister_Sue_Giving_a_Show.txt	231859	1358
723	30337_Fifty_Per_Cent_Prophet.txt	43904	194
724	3232_Songs_of_the_Ridings.txt	67191	255
725	29698_Lighter_Than_You_Think.txt	23300	137
726	34093_Mink_Trapping_A_Book_of_Instruction_Giving_Many_Me.txt	170435	398
727	5817_The_Clockmaker__or_the_Sayings_and_Doings_of_Samue.txt	371206	183
728	19495_Tom_Slade_Motorcycle_Dispatch_Bearer.txt	211515	866
729	17597_Halil_the_Pedlar_A_Tale_of_Old_Stambul.txt	347307	1282
730	12541_The_American_Indian_as_Participant_in_the_Civil_Wa.txt	795132	2312
731	41101_Histoire_de_la_Littérature_Anglaise_Volume_3_de_5.txt	673409	847
732	19415_Libraries_in_the_Medieval_and_Renaissance_Periods.txt	54295	113
733	7743_The_Parisians__Volume_07.txt	81812	225
734	18222_The_Religion_of_Numa.txt	269929	234
735	6380_Cornelli.txt	263323	1011
736	9745_The_Rock_of_Chickamauga_A_Story_of_the_Western_Cri.txt	460560	1743
737	14400_Manual_of_Egyptian_Archaeology_and_Guide_to_the_St.txt	494425	621
738	5426_Princess_Pollys_Playmates.txt	156036	1167
739	53479_Don_Gordons_Shooting-Box.txt	360093	1120
740	5767_The_Fireside_Chats_of_Franklin_Delano_Roosevelt.txt	435605	1343
741	5341_Kilmeny_of_the_Orchard.txt	212334	701
742	17562_Trifles_for_the_Christmas_Holidays.txt	142058	351
743	28698_The_Crystal_Crypt.txt	39268	209
744	1267_Kai_Lungs_Golden_Hours.txt	476190	1310
745	11310_Hindu_Tales_from_the_Sanskrit.txt	221974	569
746	60_The_Scarlet_Pimpernel.txt	473215	1798
747	19855_Louis_School_Days_A_Story_for_Boys.txt	475718	2027
748	30249_Ways_of_Nature.txt	384796	595
749	51305_Confidence_Game.txt	26761	160
750	38418_From_Manassas_to_Appomattox_Memoirs_of_the_Civil_W.txt	1340358	2716
751	22532_Mary_Louise_and_Josie_OGorman.txt	227735	881
752	5827_The_Problems_of_Philosophy.txt	243856	280
753	22392_Essentials_in_Conducting.txt	297200	574
754	29633_The_Beginnings_of_Cheap_Steel.txt	87201	187
755	23942_Unborn_Tomorrow.txt	22820	135
756	32672_Direct_Wire.txt	30167	184
757	2812_Letters_of_Marcus_Tullius_Cicero.txt	226789	123
758	35596_Robt_Schumann__The_Story_of_the_Boy_Who_Made_Pictu.txt	8676	64
759	27365_Tales_of_Space_and_Time.txt	401418	1007
760	32051_On_the_right_of_the_British_line.txt	218251	1112
761	21138_Loves_Meinie_Three_Lectures_on_Greek_and_English_B.txt	232697	433
762	32398_Brood_of_the_Dark_Moon.txt	331499	1298
763	20354_Jack_of_Both_Sides_The_Story_of_a_School_War.txt	108533	576
764	26292_The_Star_Hyacinths.txt	86393	363
765	15550_Ethel_Morton_at_Rose_House.txt	172296	798
766	24053_The_Little_Lame_Prince.txt	73410	360
767	1078_The_Scouts_of_the_Valley.txt	583442	1719
768	96_The_Monster_Men.txt	311601	972
769	2554_Crime_and_Punishment.txt	1102541	3126
770	21842_The_Boy_Scouts_of_Lenox_Or_The_Hike_Over_Big_Bear_.txt	263634	1232
771	31457_The_Evidence_in_the_Case.txt	397676	1051
772	15552_Christmas_Outside_of_Eden.txt	55364	153
773	5395_The_Crisis__Volume_08.txt	85538	370
774	37765_Some_Pioneers_and_Pilgrims_on_the_Prairies_of_Dako.txt	160222	271
775	26120_Chats_on_Old_Lace_and_Needlework.txt	217402	554
776	8374_Alton_Locke_Tailor_and_Poet_An_Autobiography.txt	1024516	2095
777	2834_The_Portrait_of_a_Lady__Volume_2.txt	607266	1769
778	11212_Modern_India.txt	832607	928
779	3151_The_City_of_Domes__a_walk_with_an_architect_about_.txt	263819	808
780	4363_Beyond_Good_and_Evil.txt	380115	329
781	244_A_Study_in_Scarlet.txt	233435	666
782	51008_Two_Weeks_in_August.txt	13064	61
783	14472_Showells_Dictionary_of_Birmingham.txt	1251010	1973
784	2484_The_Boys_and_Girls_Plutarch.txt	808699	805
785	10041_The_Rivet_in_Grandfathers_Neck_A_Comedy_of_Limitat.txt	409285	1329
786	20727_The_Cosmic_Computer.txt	362466	1406
787	20633_Winsome_Winnie_and_other_New_Nonsense_Novels.txt	204308	983
788	2833_The_Portrait_of_a_Lady__Volume_1.txt	637244	1920
789	12985_Eugene_Field_a_Study_in_Heredity_and_Contradiction.txt	425091	991
790	26750_Memorial_Address_on_the_Life_and_Character_of_Abra.txt	89885	131
791	18105_Genesis.txt	47991	165
792	51258_A_Bad_Day_for_Vermin.txt	10910	57
793	34061_The_Earliest_Electromagnetic_Instruments.txt	53014	130
794	17055_The_Submarine_Boys_Trial_Trip.txt	235901	1411
795	2233_A_Damsel_in_Distress.txt	398719	1531
796	32906_Thy_Name_Is_Woman.txt	43218	179
797	60312_The_Germ_Growers_An_Australian_story_of_adventure_.txt	321377	819
798	47307_Nancy_Dale_Army_Nurse.txt	269913	1449
799	25028_Heist_Job_on_Thizar.txt	23952	131
800	17058_The_Submarine_Boys_Lightning_Cruise.txt	276475	1600
801	12509_The_Moon_Rock.txt	582586	1859
802	48187_Memorials_of_Old_London_Volume_2_of_2.txt	455731	888
803	23667_Woodland_Tales.txt	238636	872
804	26642_Wilmshurst_of_the_Frontier_Force.txt	283240	1109
805	7741_The_Parisians__Volume_05.txt	142227	299
806	33434_The_Squirrels_and_other_animals.txt	148927	286
807	7477_The_Book_of_Wonder.txt	122665	212
808	28767_The_Defenders.txt	46065	260
809	4976_Narrative_of_an_Expedition_into_Central_Australia.txt	1204083	1423
810	11772_Narrative_of_a_Voyage_to_Senegal_in_1816.txt	432081	571
811	30438_The_Eyes_Have_It.txt	16102	94
812	1366_The_Cloister_and_the_Hearth.txt	1459146	5614
813	3048_The_Little_Duke_Richard_the_Fearless.txt	237420	767
814	1342_Pride_and_Prejudice.txt	699786	1897
815	5570_Barbara_Blomberg__Volume_10.txt	132035	402
816	5846_The_Adventures_of_Poor_Mrs_Quack.txt	82103	247
817	5406_Afoot_in_England.txt	442315	518
818	175_The_Phantom_of_the_Opera.txt	446603	1732
819	2861_The_Sleuth_of_St_Jamess_Square.txt	413402	1921
820	21718_The_Big_Otter.txt	511034	1806
821	10268_Patty_at_Home.txt	261604	1546
822	29966_Slaves_of_Mercury.txt	171498	819
823	3031_Wild_Animals_I_Have_Known.txt	274470	641
824	31929_Big_Pill.txt	44516	166
825	28039_History_of_Woman_Suffrage_Volume_II.txt	3323833	5076
826	21059_The_Adventures_of_Dick_Maitland_A_Tale_of_Unknown_.txt	479954	732
827	917_Barnaby_Rudge_A_Tale_of_the_Riots_of_Eighty.txt	1393768	4155
